transaction_date,transaction_time,product_type,product_category,product_name,year_dp,weekday_dn,month_dp,week_of_month,opening_hour,closing_hour,time_of_day,total_sales,total_quantity,total_transactions,avg_order_revenue,hours_since_opening,hours_until_closing
2024-09-29,20:00:00.0000000,Physical Good,Figurines,SP - Rabbit Trainer,2024,Sunday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,45.380000000000003,1,1,45.380000000000003,,1
2024-09-29,20:00:00.0000000,Physical Good,Figurines,Teddy with Tote,2024,Sunday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,36.310000000000002,1,1,36.310000000000002,,1
2024-09-29,20:00:00.0000000,Service,Service,Gloss Varnish,2024,Sunday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,18.16,4,4,4.54,,1
2024-09-29,22:00:00.0000000,Service,Service,Gloss Varnish,2024,Sunday,9,5,11:00:00.0000000,21:00:00.0000000,Outside Hours,18.16,4,4,4.54,,
2024-09-30,11:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,2.7200000000000002,1,1,2.7200000000000002,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Bear Holder - B,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,1.9099999999999999,1,1,1.9099999999999999,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Bubu lala,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Capybara - Chicken Hat,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,90.769999999999996,2,1,90.769999999999996,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Dino - Baby,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,1.3200000000000001,1,1,1.3200000000000001,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Peach Baby,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,31.82,1,1,31.82,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Piggy - Watermelon,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.850000000000001,1,1,40.850000000000001,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Pok - Blas Turtle,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,0,
2024-09-30,11:00:00.0000000,Physical Good,Figurines,Rabbit - Goggles,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,1.3100000000000001,1,1,1.3100000000000001,0,
2024-09-30,12:00:00.0000000,Cash Payment,Figurines,Cina - Bowtied,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,1,
2024-09-30,12:00:00.0000000,Cash Payment,Figurines,Cina - Princess,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,1,
2024-09-30,12:00:00.0000000,Cash Payment,Figurines,Pok - Pi on Saturn,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,1,
2024-09-30,12:00:00.0000000,Cash Payment,Figurines,Teddy with Tote,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Cina - Bowtied,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,18.16,1,1,18.16,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Couple – Avo Duck,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,49.920000000000002,1,1,49.920000000000002,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Ducky Star,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Mel,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Monster small,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,18.149999999999999,1,1,18.149999999999999,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Pok - Blas Turtle,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,Purin,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2024-09-30,12:00:00.0000000,Physical Good,Figurines,SP - Rabbit Trainer,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2024-09-30,13:00:00.0000000,Cash Payment,Figurines,Rabbit on Duck,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,2,
2024-09-30,13:00:00.0000000,Physical Good,Beverages,Drink - Banana Milk,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,4.8599999999999994,2,2,2.4299999999999997,2,
2024-09-30,13:00:00.0000000,Physical Good,Beverages,Drink - Lipton PEACH,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,4.54,1,1,4.54,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Beaver - B,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,1.8200000000000001,1,1,1.8200000000000001,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Bowtie Cat - Hugging,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,13.609999999999999,1,1,13.609999999999999,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Capybara - Bathtub,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Capybara - Piggy Hat,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,22.690000000000001,1,1,22.690000000000001,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Cina - Queen,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Couple - Loving Bear,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,149.84,3,2,74.920000000000002,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Dino - Baby,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,15.56,1,1,15.56,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Ninja Pizza - B,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Piggy – Happy,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Piggy - Watermelon,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,Rabbit – Broccoli,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,SP - Cat,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,2,
2024-09-30,13:00:00.0000000,Physical Good,Figurines,SP - Hair Clips,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,45.460000000000001,1,1,45.460000000000001,2,
2024-09-30,13:00:00.0000000,Service,Service,Gloss Varnish,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,13.609999999999999,3,3,4.5366666666666662,2,
2024-09-30,13:00:00.0000000,Service,Service,Repeat painting,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,9.0899999999999999,1,1,9.0899999999999999,2,
2024-09-30,14:00:00.0000000,Physical Good,Figurines,Cina - Queen,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,3,
2024-09-30,14:00:00.0000000,Physical Good,Figurines,Mama Chicken - 2,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,27.23,1,1,27.23,3,
2024-09-30,14:00:00.0000000,Physical Good,Figurines,New Product,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,54.460000000000001,1,1,54.460000000000001,3,
2024-09-30,15:00:00.0000000,Cash Payment,Figurines,Bear Stick - Rainbow,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,0,1,1,0,4,
2024-09-30,15:00:00.0000000,Physical Good,Figurines,New Product,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,49.920000000000002,1,1,49.920000000000002,4,
2024-09-30,15:00:00.0000000,Physical Good,Figurines,Piggy - Lucky,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,27.23,1,1,27.23,4,
2024-09-30,15:00:00.0000000,Service,Service,Gloss Varnish,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Day,4.54,1,1,4.54,4,
2024-09-30,16:00:00.0000000,Physical Good,Beverages,Drink - Lipton PEACH,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,4.54,1,1,4.54,,5
2024-09-30,16:00:00.0000000,Physical Good,Figurines,Couple – Avo Duck,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,49.920000000000002,1,1,49.920000000000002,,5
2024-09-30,16:00:00.0000000,Physical Good,Figurines,Couple – Cat,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,49.920000000000002,1,1,49.920000000000002,,5
2024-09-30,16:00:00.0000000,Physical Good,Figurines,Kuro -  King,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,5
2024-09-30,16:00:00.0000000,Physical Good,Figurines,New Product,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,5
2024-09-30,16:00:00.0000000,Physical Good,Figurines,Ninja Pizza - B,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,40.840000000000003,1,1,40.840000000000003,,5
2024-09-30,17:00:00.0000000,Physical Good,Figurines,Connan,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,30.859999999999999,1,1,30.859999999999999,,4
2024-09-30,17:00:00.0000000,Physical Good,Figurines,Rabbit - Goggles,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,4
2024-09-30,17:00:00.0000000,Service,Service,Gloss Varnish,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,4.54,1,1,4.54,,4
2024-09-30,18:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,1.3600000000000001,1,1,1.3600000000000001,,3
2024-09-30,18:00:00.0000000,Physical Good,Figurines,Cat - Piggy,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,30.91,1,1,30.91,,3
2024-09-30,18:00:00.0000000,Physical Good,Figurines,SP - Umbrella,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,46.369999999999997,1,1,46.369999999999997,,3
2024-09-30,18:00:00.0000000,Physical Good,Figurines,Strawberry Bear - Balloon,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,34.770000000000003,1,1,34.770000000000003,,3
2024-09-30,18:00:00.0000000,Service,Service,Gloss Varnish,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,13.629999999999999,3,2,6.8149999999999995,,3
2024-09-30,19:00:00.0000000,Physical Good,Beverages,Drink - Banana Milk,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,3.4100000000000001,1,1,3.4100000000000001,,2
2024-09-30,19:00:00.0000000,Physical Good,Beverages,Drink - COKE ZERO,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,2.73,1,1,2.73,,2
2024-09-30,20:00:00.0000000,Physical Good,Beverages,Drink - Banana Milk,2024,Monday,9,5,11:00:00.0000000,21:00:00.0000000,Evening,6.8200000000000003,2,1,6.8200000000000003,,1
2024-10-01,11:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,8.1699999999999999,3,2,4.085,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,Couple - Tomato Rabbit,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,50,1,1,50,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,Dino - Baby,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,81.689999999999998,2,1,81.689999999999998,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,Kuro - Bowtied,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,Rabbit - Ice Cream,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,0,
2024-10-01,11:00:00.0000000,Physical Good,Figurines,SP - Suit Tie,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,0,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Bear Stick - OG,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,16.09,1,1,16.09,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Cat - Piggy,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,14.31,1,1,14.31,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Hello kitkat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Kuro - Clown Hat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,New Product,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Purin,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Raws - Furry,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,SP - Suit Tie,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,1,
2024-10-01,12:00:00.0000000,Physical Good,Figurines,Teddy with Tote,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,28.600000000000001,2,1,28.600000000000001,1,
2024-10-01,13:00:00.0000000,Physical Good,Beverages,Drink - Banana Milk,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,3.3999999999999999,1,1,3.3999999999999999,2,
2024-10-01,13:00:00.0000000,Physical Good,Beverages,Drink - Red Bull,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,4.54,1,1,4.54,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Beaver - B,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,98.080000000000013,4,4,24.520000000000003,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Couple - Lucky Cat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,49.920000000000002,1,1,49.920000000000002,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Dino,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Kuro - Evil,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,45.380000000000003,1,1,45.380000000000003,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Mel,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Piggy - Birthday,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2024-10-01,13:00:00.0000000,Physical Good,Figurines,Teddy with Tote,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,2,
2024-10-01,14:00:00.0000000,Physical Good,Beverages,Drink - Lipton PEACH,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,4.54,1,1,4.54,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,Lion Baby,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,31.77,1,1,31.77,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,New Product,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,31.760000000000002,2,2,15.880000000000001,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,Piggy – Bottle,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,Piggy - Watermelon,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,81.680000000000007,2,1,81.680000000000007,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,Pompom,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,3,
2024-10-01,14:00:00.0000000,Physical Good,Figurines,Rabbit - Goggles,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,13.609999999999999,2,1,13.609999999999999,3,
2024-10-01,14:00:00.0000000,Service,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,22.719999999999999,5,5,4.5439999999999996,3,
2024-10-01,15:00:00.0000000,Physical Good,Beverages,Drink - Milkis,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,2.73,1,1,2.73,4,
2024-10-01,15:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,2.7200000000000002,1,1,2.7200000000000002,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,81.680000000000007,2,2,40.840000000000003,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,New Product,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,125.55,3,3,41.850000000000001,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Piggy - Birthday,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Piggy – Bottle,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.299999999999997,1,1,36.299999999999997,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Piggy - Queen,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Rabbit – Broccoli,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.310000000000002,1,1,36.310000000000002,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,Rabbit - Goggles,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,4,
2024-10-01,15:00:00.0000000,Physical Good,Figurines,SP - Cat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,4,
2024-10-01,15:00:00.0000000,Service,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,9.0800000000000001,2,2,4.54,4,
2024-10-01,16:00:00.0000000,Service,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,22.709999999999997,5,5,4.5419999999999998,,5
2024-10-01,17:00:00.0000000,Physical Good,Beverages,Drink - Milkis,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,4.6299999999999999,2,1,4.6299999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,1.3600000000000001,1,1,1.3600000000000001,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Cat - Piggy,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,30.859999999999999,1,1,30.859999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Cina - Queen,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Kuro - Eclipse,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Mel,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,30.859999999999999,1,1,30.859999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Mitch - Dragon Hat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,New Product,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,7.71,1,1,7.71,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Ninja Pizza - A,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.710000000000001,1,1,34.710000000000001,,4
2024-10-01,17:00:00.0000000,Physical Good,Figurines,Piggy - Lucky,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,23.140000000000001,1,1,23.140000000000001,,4
2024-10-01,18:00:00.0000000,Cash Payment,Beverages,Drink - Milkis,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,0,1,1,0,,3
2024-10-01,18:00:00.0000000,Physical Good,Beverages,Drink - Banana Milk,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,2.8999999999999999,1,1,2.8999999999999999,,3
2024-10-01,18:00:00.0000000,Physical Good,Beverages,Drink - Lipton LEMON,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,4.54,1,1,4.54,,3
2024-10-01,18:00:00.0000000,Physical Good,Beverages,Drink - Milkis,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,2.3100000000000001,1,1,2.3100000000000001,,3
2024-10-01,18:00:00.0000000,Physical Good,Figurines,Bear Stick - Rainbow,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.710000000000001,1,1,34.710000000000001,,3
2024-10-01,18:00:00.0000000,Physical Good,Figurines,Cina – Magician Hat,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,3
2024-10-01,18:00:00.0000000,Physical Good,Figurines,Dor - Fal,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,34.719999999999999,1,1,34.719999999999999,,3
2024-10-01,18:00:00.0000000,Physical Good,Figurines,Teddy with Tote,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,30.859999999999999,1,1,30.859999999999999,,3
2024-10-01,18:00:00.0000000,Service,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,13.620000000000001,3,3,4.54,,3
2024-10-01,20:00:00.0000000,Physical Good,Figurines,Couple - Ducky,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Evening,49.920000000000002,1,1,49.920000000000002,,1
2024-10-01,21:00:00.0000000,Cash Payment,Beverages,Drink - Lipton PEACH,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Outside Hours,0,1,1,0,,
2024-10-01,21:00:00.0000000,Cash Payment,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Outside Hours,0,1,1,0,,
2024-10-01,21:00:00.0000000,Physical Good,Beverages,Drink - WATER,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Outside Hours,1.3600000000000001,1,1,1.3600000000000001,,
2024-10-01,21:00:00.0000000,Service,Service,Gloss Varnish,2024,Tuesday,10,1,11:00:00.0000000,21:00:00.0000000,Outside Hours,4.54,1,1,4.54,,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Bear Stick - OG,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Bowtie Cat - D Hat,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,36.359999999999999,1,1,36.359999999999999,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Cat on Duck,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.840000000000003,1,1,40.840000000000003,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Cina - Queen,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,13.609999999999999,1,1,13.609999999999999,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Couple - Loving Bear,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,50,1,1,50,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Dino,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,72.730000000000004,2,1,72.730000000000004,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,18.149999999999999,1,1,18.149999999999999,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Dor - Fal,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Ducky Star,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,40.909999999999997,1,1,40.909999999999997,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Hello kitkat,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,45.460000000000001,1,1,45.460000000000001,0,
2024-10-02,11:00:00.0000000,Physical Good,Figurines,Kuro - Princess,2024,Wednesday,10,1,11:00:00.0000000,21:00:00.0000000,Day,18.16,1,1,18.16,0,
