transaction_date,transaction_time,product_type,product_category,product_name,product_price,discount_amount,sales_amount,quantity
2024-05-15,19:40:29.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-15,19:15:27.0000000,Physical Good,Figurines,Piggy - Peach,36.299999999999997,0,36.299999999999997,1
2024-05-15,19:15:27.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-15,18:38:00.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-15,17:19:27.0000000,Physical Good,Figurines,Piggy Happy,36.310000000000002,0,36.310000000000002,1
2024-05-15,15:23:11.0000000,Physical Good,Figurines,Rabbit - Beanie 2,36.310000000000002,0,36.310000000000002,1
2024-05-14,21:36:51.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,21:36:51.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,21:01:17.0000000,Physical Good,Figurines,Kuromi Eclipse,40.909999999999997,0,40.909999999999997,1
2024-05-14,21:01:17.0000000,Physical Good,Figurines,Sanrio Holder,27.27,0,27.27,1
2024-05-14,21:01:17.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-14,19:59:47.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,19:59:47.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,19:57:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,19:33:28.0000000,Physical Good,Figurines,Dino - Disco,40.840000000000003,0,40.840000000000003,1
2024-05-14,19:33:28.0000000,Physical Good,Figurines,Dino Baby Dummy,36.310000000000002,0,36.310000000000002,1
2024-05-14,19:27:49.0000000,Physical Good,Figurines,Imperfect,22.690000000000001,0,22.690000000000001,1
2024-05-14,19:27:28.0000000,Physical Good,Figurines,Peach Baby,31.77,0,31.77,1
2024-05-14,19:27:28.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,19:26:43.0000000,Physical Good,Figurines,Sanrio Holder,54.549999999999997,0,54.549999999999997,2
2024-05-14,17:30:12.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-14,17:29:38.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,36.299999999999997,0,36.299999999999997,1
2024-05-14,17:29:38.0000000,Physical Good,Figurines,Dino Baby,36.310000000000002,0,36.310000000000002,1
2024-05-14,14:39:47.0000000,Physical Good,Figurines,Bear Brick - OG,41.520000000000003,-6.75,34.770000000000003,1
2024-05-14,14:39:47.0000000,Physical Good,Figurines,Kaws,46.140000000000001,-7.5,38.640000000000001,1
2024-05-14,14:29:21.0000000,Physical Good,Figurines,Bear Brick - Heart Rainbow,41.469999999999999,-6.75,34.719999999999999,1
2024-05-14,14:28:23.0000000,Physical Good,Figurines,Lotso Bear - Strawberry,41.469999999999999,-6.75,34.719999999999999,1
2024-05-14,14:28:23.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-14,13:47:42.0000000,Physical Good,Figurines,Dora,36.859999999999999,-6,30.859999999999999,1
2024-05-14,13:47:42.0000000,Physical Good,Figurines,Kaws,46.07,-7.5,38.57,1
2024-05-13,21:41:25.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-13,21:41:25.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-13,19:05:11.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-13,19:05:01.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-13,17:35:08.0000000,Physical Good,Figurines,Rabbit - Fish,31.82,0,31.82,1
2024-05-13,17:26:51.0000000,Physical Good,Figurines,Skull Panda 3,40.909999999999997,0,40.909999999999997,1
2024-05-13,17:25:26.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-13,16:22:00.0000000,Physical Good,Figurines,Skull Panda - Rabbit Trainer,45.450000000000003,0,45.450000000000003,1
2024-05-13,16:22:00.0000000,Physical Good,Figurines,Stitch - Hat,40.909999999999997,0,40.909999999999997,1
2024-05-13,16:11:47.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-13,16:11:47.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-13,13:40:49.0000000,Physical Good,Figurines,Skull Panda 1,41.520000000000003,-6.75,34.770000000000003,1
2024-05-13,13:40:49.0000000,Physical Good,Figurines,Baby Dragon,41.530000000000001,-6.75,34.780000000000001,1
2024-05-13,12:57:08.0000000,Physical Good,Figurines,Rabbit - Beanie 2,36.909999999999997,-6,30.91,1
2024-05-13,12:56:22.0000000,Physical Good,Figurines,Kaws,46.140000000000001,-7.5,38.640000000000001,1
2024-05-12,19:10:48.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,19:05:54.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-12,19:05:54.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,18:43:29.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,16:56:34.0000000,Physical Good,Figurines,Baby Dragon,40.909999999999997,0,40.909999999999997,1
2024-05-12,16:55:51.0000000,Physical Good,Figurines,Skull Panda 1,40.909999999999997,0,40.909999999999997,1
2024-05-12,16:43:25.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,16:39:54.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-12,16:39:54.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,15:41:44.0000000,Physical Good,Figurines,Sanrio Holder,27.27,0,27.27,1
2024-05-12,15:38:28.0000000,Physical Good,Figurines,Apple Baby,31.82,0,31.82,1
2024-05-12,15:36:07.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-12,15:25:46.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,15:25:16.0000000,Physical Good,Figurines,Bear Brick - OG,40.909999999999997,0,40.909999999999997,1
2024-05-12,15:15:15.0000000,Physical Good,Figurines,Sheep - Large,54.539999999999999,0,54.539999999999999,1
2024-05-12,15:15:15.0000000,Physical Good,Figurines,Pot Lady Large - 1,50,0,50,1
2024-05-12,15:15:15.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-12,15:15:15.0000000,Physical Good,Beverages,Soft Drink - Can,2.73,0,2.73,1
2024-05-12,15:15:15.0000000,Physical Good,Beverages,Drink - Lipton,4.54,0,4.54,1
2024-05-12,15:15:15.0000000,Physical Good,Beverages,Soft Drink - Can,2.73,0,2.73,1
2024-05-12,15:08:49.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-12,15:08:49.0000000,Physical Good,Figurines,Ducky - Star,40.909999999999997,0,40.909999999999997,1
2024-05-12,15:08:49.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-12,15:08:49.0000000,Physical Good,Figurines,Imperfect,22.73,0,22.73,1
2024-05-12,15:08:49.0000000,Physical Good,Beverages,Water - Bottle,8.1799999999999997,0,8.1799999999999997,3
2024-05-12,15:08:49.0000000,Physical Good,Beverages,Energy Drink - Red Bull,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,14:11:59.0000000,Physical Good,Beverages,Soy Milk,8.6400000000000006,0,8.6400000000000006,2
2024-05-12,14:03:21.0000000,Physical Good,Figurines,Piggy The Queen,36.359999999999999,0,36.359999999999999,1
2024-05-12,13:27:11.0000000,Physical Good,Figurines,Sanrio Holder,27.27,0,27.27,1
2024-05-12,13:26:46.0000000,Physical Good,Figurines,Imperfect,22.73,0,22.73,1
2024-05-12,13:26:12.0000000,Physical Good,Figurines,Imperfect,22.73,0,22.73,1
2024-05-12,12:01:31.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-12,12:01:31.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,12:00:19.0000000,Physical Good,Figurines,Skullpanda - Raining Day,45.450000000000003,0,45.450000000000003,1
2024-05-12,12:00:19.0000000,Physical Good,Figurines,Stitch - Hat,40.909999999999997,0,40.909999999999997,1
2024-05-12,12:00:19.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-12,12:00:19.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-12,11:41:39.0000000,Physical Good,Figurines,Imperfect,22.73,0,22.73,1
2024-05-12,11:41:26.0000000,Physical Good,Figurines,Sanrio Holder,27.27,0,27.27,1
2024-05-11,21:55:47.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,21:47:25.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-11,21:04:38.0000000,Physical Good,Beverages,Water - Bottle,5.4500000000000002,0,5.4500000000000002,2
2024-05-11,20:31:57.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,20:31:09.0000000,Physical Good,Figurines,Couple - Tomato,50,0,50,1
2024-05-11,20:31:09.0000000,Physical Good,Figurines,Piggy The Queen,36.359999999999999,0,36.359999999999999,1
2024-05-11,20:16:18.0000000,Physical Good,Figurines,Bear Brick - OG,40.909999999999997,0,40.909999999999997,1
2024-05-11,20:16:18.0000000,Physical Good,Figurines,Piggy - Peach,36.359999999999999,0,36.359999999999999,1
2024-05-11,20:12:38.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-11,19:07:07.0000000,Physical Good,Figurines,Piggy Birthday,36.359999999999999,0,36.359999999999999,1
2024-05-11,18:51:16.0000000,Physical Good,Beverages,Drink - Banana Milk,3.4100000000000001,0,3.4100000000000001,1
2024-05-11,18:47:18.0000000,Physical Good,Figurines,Rabbit - Beanie 2,36.359999999999999,0,36.359999999999999,1
2024-05-11,18:34:25.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,18:31:07.0000000,Physical Good,Figurines,Apple Baby,31.82,0,31.82,1
2024-05-11,18:23:02.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,18:16:41.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,18:11:10.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,17:37:50.0000000,Physical Good,Figurines,Stitch - Tiger Hat,40.909999999999997,0,40.909999999999997,1
2024-05-11,17:27:29.0000000,Physical Good,Figurines,Damaged Item,23.41,-7.5,15.91,1
2024-05-11,17:16:26.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,16:53:47.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-11,16:53:47.0000000,Physical Good,Figurines,Piggy Bottle,36.369999999999997,0,36.369999999999997,1
2024-05-11,16:50:01.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-11,15:51:08.0000000,Physical Good,Figurines,Dino Baby Dummy,36.359999999999999,0,36.359999999999999,1
2024-05-11,15:41:35.0000000,Physical Good,Figurines,Puppy - Glasses,31.82,0,31.82,1
2024-05-11,15:41:03.0000000,Physical Good,Figurines,Skull Panda 4,40.909999999999997,0,40.909999999999997,1
2024-05-11,15:24:43.0000000,Physical Good,Figurines,Couple - Tomato,51,-11,40,1
2024-05-11,15:24:04.0000000,Physical Good,Figurines,Couple - Tomato,51,-11,40,1
2024-05-11,15:15:26.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,15:15:26.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-11,15:15:26.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,15:07:06.0000000,Physical Good,Beverages,Drink - Lipton,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,14:52:38.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,14:48:54.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-11,14:48:54.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-11,14:44:54.0000000,Physical Good,Figurines,Lava,31.82,0,31.82,1
2024-05-11,14:44:54.0000000,Physical Good,Figurines,Pooh The Bear,36.359999999999999,0,36.359999999999999,1
2024-05-11,14:44:15.0000000,Physical Good,Figurines,Lion - Large,36.359999999999999,0,36.359999999999999,1
2024-05-11,14:14:03.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-11,13:09:28.0000000,Physical Good,Figurines,Bear Brick - Rabbit,40.909999999999997,0,40.909999999999997,1
2024-05-11,13:09:09.0000000,Physical Good,Figurines,Dino Baby Dummy,36.359999999999999,0,36.359999999999999,1
2024-05-11,13:08:38.0000000,Physical Good,Figurines,Apple Baby,31.82,0,31.82,1
2024-05-11,13:05:43.0000000,Physical Good,Figurines,Bear Brick - Rabbit,40.909999999999997,0,40.909999999999997,1
2024-05-11,13:05:43.0000000,Physical Good,Figurines,Lion - Large,36.359999999999999,0,36.359999999999999,1
2024-05-11,13:03:09.0000000,Physical Good,Figurines,Baby Dragon,40.909999999999997,0,40.909999999999997,1
2024-05-11,13:03:09.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-11,13:03:09.0000000,Physical Good,Figurines,Damaged Item,22.73,0,22.73,1
2024-05-11,11:43:36.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,31.82,0,31.82,1
2024-05-11,11:43:36.0000000,Physical Good,Figurines,Ducky - Star,40.909999999999997,0,40.909999999999997,1
2024-05-10,23:35:04.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,23:09:03.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-10,23:09:03.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,22:57:22.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,22:48:15.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-10,22:48:15.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,22:26:30.0000000,Physical Good,Figurines,Imperfect,22.73,0,22.73,1
2024-05-10,21:33:18.0000000,Physical Good,Figurines,Couple - Tomato,50,0,50,1
2024-05-10,21:24:28.0000000,Physical Good,Figurines,Pooh The Bear,36.359999999999999,0,36.359999999999999,1
2024-05-10,21:24:09.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-10,21:06:01.0000000,Physical Good,Figurines,Astronaut,31.82,0,31.82,1
2024-05-10,21:05:37.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,36.359999999999999,0,36.359999999999999,1
2024-05-10,21:05:10.0000000,Physical Good,Figurines,Bear Brick - OG,40.909999999999997,0,40.909999999999997,1
2024-05-10,21:04:41.0000000,Physical Good,Figurines,Rabbit - Ice Cream,36.359999999999999,0,36.359999999999999,1
2024-05-10,20:49:05.0000000,Physical Good,Figurines,Stitch - Tiger Hat,40.909999999999997,0,40.909999999999997,1
2024-05-10,20:49:05.0000000,Physical Good,Figurines,Bear Brick - OG,40.909999999999997,0,40.909999999999997,1
2024-05-10,19:58:01.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,19:56:33.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,19:40:57.0000000,Physical Good,Figurines,Noel Sheep,50,0,50,1
2024-05-10,19:36:01.0000000,Physical Good,Figurines,Puppy - Glasses,31.82,0,31.82,1
2024-05-10,19:36:01.0000000,Physical Good,Figurines,Teddy With Tote,36.359999999999999,0,36.359999999999999,1
2024-05-10,19:34:25.0000000,Physical Good,Figurines,Lion - Large,36.359999999999999,0,36.359999999999999,1
2024-05-10,19:34:25.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,18:37:54.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-10,18:37:54.0000000,Physical Good,Figurines,Stitch - Dragon Hat,40.909999999999997,0,40.909999999999997,1
2024-05-10,18:21:53.0000000,Physical Good,Figurines,Ducky - Star,40.909999999999997,0,40.909999999999997,1
2024-05-10,18:21:31.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,31.82,0,31.82,1
2024-05-10,18:21:04.0000000,Physical Good,Figurines,Lava,31.82,0,31.82,1
2024-05-10,16:18:34.0000000,Physical Good,Figurines,Stitch - Hat,40.909999999999997,0,40.909999999999997,1
2024-05-10,16:18:34.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-10,16:18:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-10,16:18:34.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-10,15:43:22.0000000,Physical Good,Figurines,Pooh The Bear,36.359999999999999,0,36.359999999999999,1
2024-05-10,15:05:58.0000000,Physical Good,Figurines,Bear Brick - Heart,40.909999999999997,0,40.909999999999997,1
2024-05-10,15:05:58.0000000,Physical Good,Figurines,Peach Baby,31.82,0,31.82,1
2024-05-10,14:49:19.0000000,Physical Good,Figurines,Cute Dragon,32.299999999999997,-5.25,27.050000000000001,1
2024-05-10,14:48:36.0000000,Physical Good,Figurines,Pooh The Bear,36.909999999999997,-6,30.91,1
2024-05-10,14:48:36.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-09,21:46:50.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-09,21:46:50.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,21:44:22.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,21:04:29.0000000,Physical Good,Beverages,Water - Bottle,5.4500000000000002,0,5.4500000000000002,2
2024-05-09,21:00:32.0000000,Physical Good,Figurines,Cat Lady - Bottle,36.359999999999999,0,36.359999999999999,1
2024-05-09,21:00:00.0000000,Physical Good,Figurines,Smile Bathtub Piggy,36.359999999999999,0,36.359999999999999,1
2024-05-09,20:50:19.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-09,20:27:46.0000000,Physical Good,Figurines,Astronaut,31.82,0,31.82,1
2024-05-09,19:42:40.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,19:42:25.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,19:21:39.0000000,Physical Good,Figurines,Apple Baby,31.82,0,31.82,1
2024-05-09,19:21:39.0000000,Physical Good,Figurines,Peach Baby,31.82,0,31.82,1
2024-05-09,19:21:39.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-09,19:21:39.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,19:12:22.0000000,Physical Good,Figurines,Imperfect,45.450000000000003,0,45.450000000000003,2
2024-05-09,17:36:14.0000000,Physical Good,Figurines,Couple - Cat,50,0,50,1
2024-05-09,17:36:14.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,17:20:32.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,17:18:56.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,16:26:42.0000000,Physical Good,Figurines,Smile Bathtub Piggy,36.729999999999997,-4,32.729999999999997,1
2024-05-09,16:25:53.0000000,Physical Good,Figurines,Lotso Bear - Strawberry,41.32,-4.5,36.82,1
2024-05-09,16:20:04.0000000,Physical Good,Figurines,Puppy - Glasses,31.82,0,31.82,1
2024-05-09,16:20:04.0000000,Physical Good,Figurines,Dino Baby,36.359999999999999,0,36.359999999999999,1
2024-05-09,16:05:29.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-09,15:12:53.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,36.359999999999999,0,36.359999999999999,1
2024-05-09,15:12:35.0000000,Physical Good,Figurines,Bear Brick - Heart,40.909999999999997,0,40.909999999999997,1
2024-05-09,15:06:37.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,31.82,0,31.82,1
2024-05-09,14:30:23.0000000,Physical Good,Figurines,Couple - Cat,50.75,-8.25,42.5,1
2024-05-08,20:49:04.0000000,Physical Good,Figurines,Puppy - Glasses,31.82,0,31.82,1
2024-05-08,20:48:33.0000000,Physical Good,Figurines,Rabbit - Beanie 2,36.359999999999999,0,36.359999999999999,1
2024-05-08,20:44:22.0000000,Physical Good,Figurines,Luffy,31.82,0,31.82,1
2024-05-08,19:36:21.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-08,19:32:06.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,31.82,0,31.82,1
2024-05-08,19:32:06.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-08,19:31:45.0000000,Physical Good,Figurines,Teddy With Tote,36.359999999999999,0,36.359999999999999,1
2024-05-08,19:31:45.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-08,17:17:34.0000000,Physical Good,Figurines,Couple - Avo Duck,50,0,50,1
2024-05-08,16:56:34.0000000,Physical Good,Figurines,Dora,72.730000000000004,0,72.730000000000004,2
2024-05-08,16:11:31.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-08,15:01:35.0000000,Physical Good,Figurines,Dino - Disco,40.909999999999997,0,40.909999999999997,1
2024-05-08,15:01:35.0000000,Physical Good,Figurines,Baby Dragon,40.909999999999997,0,40.909999999999997,1
2024-05-08,14:37:52.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,32.289999999999999,-5.25,27.039999999999999,1
2024-05-08,14:37:52.0000000,Physical Good,Figurines,Dino Baby,36.909999999999997,-6,30.91,1
2024-05-08,14:10:31.0000000,Physical Good,Figurines,Rabbit - Ice Cream,36.359999999999999,0,36.359999999999999,1
2024-05-08,12:46:08.0000000,Physical Good,Figurines,Rabbit - Beanie 2,36.909999999999997,-6,30.91,1
2024-05-08,12:46:08.0000000,Physical Good,Figurines,Dino Baby,36.909999999999997,-6,30.91,1
2024-05-08,12:08:14.0000000,Physical Good,Figurines,Ducky - Star,40.909999999999997,0,40.909999999999997,1
2024-05-08,12:05:49.0000000,Physical Good,Figurines,Puppy - Glasses,31.82,0,31.82,1
2024-05-07,22:28:27.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-07,20:22:20.0000000,Physical Good,Figurines,Lion - Large,36.359999999999999,0,36.359999999999999,1
2024-05-07,20:21:27.0000000,Physical Good,Figurines,Baby Dragon,40.909999999999997,0,40.909999999999997,1
2024-05-07,20:21:27.0000000,Physical Good,Figurines,Cute Dragon,31.82,0,31.82,1
2024-05-07,19:55:56.0000000,Physical Good,Figurines,Stitch - Dragon Hat,40.899999999999999,0,40.899999999999999,1
2024-05-07,19:55:56.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-07,19:13:15.0000000,Physical Good,Figurines,Piggy Birthday,36.359999999999999,0,36.359999999999999,1
2024-05-07,19:13:15.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-07,18:28:49.0000000,Physical Good,Figurines,Teddy With Tote,36.359999999999999,0,36.359999999999999,1
2024-05-07,18:28:49.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-07,17:31:27.0000000,Physical Good,Figurines,Baby Dragon,40.909999999999997,0,40.909999999999997,1
2024-05-07,15:54:45.0000000,Physical Good,Figurines,Skull Panda 3,40.899999999999999,0,40.899999999999999,1
2024-05-07,15:54:45.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-07,14:52:28.0000000,Physical Good,Figurines,Ducky - Star,41.520000000000003,-6.75,34.770000000000003,1
2024-05-07,14:52:28.0000000,Physical Good,Figurines,Dino - Disco,41.530000000000001,-6.75,34.780000000000001,1
2024-05-07,14:52:28.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-07,14:52:28.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,22:56:47.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-06,22:56:47.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,21:47:29.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,21:33:30.0000000,Physical Good,Figurines,Piggy - Watermelon,40.909999999999997,0,40.909999999999997,1
2024-05-06,21:33:30.0000000,Physical Good,Figurines,Piggy Birthday,36.359999999999999,0,36.359999999999999,1
2024-05-06,20:46:45.0000000,Physical Good,Figurines,Rabbit - Ice Cream,36.359999999999999,0,36.359999999999999,1
2024-05-06,20:31:35.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,31.82,0,31.82,1
2024-05-06,20:31:35.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-06,20:29:41.0000000,Physical Good,Figurines,Bear Brick - OG,40.899999999999999,0,40.899999999999999,1
2024-05-06,20:29:41.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,20:27:17.0000000,Physical Good,Figurines,Baby Dragon,40.899999999999999,0,40.899999999999999,1
2024-05-06,20:27:17.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,20:18:13.0000000,Physical Good,Refund,Grandpa,-37.090000000000003,8,-29.09,-1
2024-05-06,20:18:13.0000000,Physical Good,Refund,Grandma,-37.090000000000003,8,-29.09,-1
2024-05-06,17:21:40.0000000,Physical Good,Figurines,Couple - Tomato,50,0,50,1
2024-05-06,17:21:40.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,16:22:01.0000000,Physical Good,Figurines,Grandpa,37.090000000000003,-8,29.09,1
2024-05-06,16:22:01.0000000,Physical Good,Figurines,Grandma,37.090000000000003,-8,29.09,1
2024-05-06,16:21:10.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,15:50:27.0000000,Physical Good,Figurines,Couple - Tomato,50,0,50,1
2024-05-06,15:50:27.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,15:20:35.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-05-06,15:10:10.0000000,Physical Good,Figurines,Stitch - Hat,41.520000000000003,-6.75,34.770000000000003,1
2024-05-06,15:10:10.0000000,Physical Good,Figurines,Stitch - Dragon Hat,41.530000000000001,-6.75,34.780000000000001,1
2024-05-06,15:10:10.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-05-06,15:10:10.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
